symbol,n,signal,stop_atr,rr,signal_time,entry_time,r_net,reason
GRASSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0140239631336403,SL
GRIFFAINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-0.3316389380530969,TIME
IPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0134202158979393,SL
KAITOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.014493563315103,SL
KAVAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.982810027855153,TP
KERNELUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.013446290662298,SL
KNCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-0.5974511425462453,TIME
LPTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.980745882352941,TP
LRCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0185212795549374,SL
MASKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0167029748283751,SL
MAVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0167855793991416,SL
MBOXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.018990099009901,SL
MLNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9795661820140014,TP
MOVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9831436619718312,TP
NFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.981216438356165,TP
NXPCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9806221262817054,TP
ONEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0162206896551724,SL
ONGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9778374683544304,TP
ONTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0170722222222224,SL
ONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9740945699831367,TP
ORDERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-0.6065782472355176,TIME
ORDIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9851302605210424,TP
PHBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.982641658440276,TP
POLYXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.978823907225692,TP
PORTALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.982287810140237,TP
POWRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0186714950853597,SL
RPLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0169427450980393,SL
SAGAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.984994366197184,TP
SCRTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0148860759493672,SL
STORJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0179639934533553,SL
STOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,0.1816768315485293,TIME
STRKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.983269565217391,TP
SUNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,1.0475145319465085,TIME
THETAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9839609160305347,TP
TLMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.017926530612245,SL
TRUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0174596491228072,SL
TRXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-0.0990820451842893,TIME
TURBOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0147017757483512,SL
VANRYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0178540252454418,SL
VFYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0182307287093944,SL
WAXPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0186317485061056,SL
WLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.983315990057996,TP
XAIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9825149847094803,TP
XTZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,-1.0193974468085107,SL
YGGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 16:00:00+00:00,2026-02-05 20:00:00+00:00,2.9846478425957885,TP
1000000BOBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0148563573883165,SL
1000PEPEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.012583844741673,SL
1000SATSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.011097247706422,SL
1INCHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0141135664335663,SL
AIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.010516046799201,SL
AKEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-0.0237520720720723,TIME
ALICEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0147162790697677,SL
AUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.016250566037736,SL
BANDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0154635538261998,SL
BANUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.015066446826051,SL
BBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0147184768498485,SL
BCHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0199551155115512,SL
BELUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.016354446177847,SL
BMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.018968510638298,SL
BOBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0162323151837096,SL
CHRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0171906976744187,SL
CROSSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.024680225010818,SL
CVXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0118525017135025,SL
DAMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-0.1027991886409728,TIME
DENTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0139743119266056,SL
DOGSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0149720207253887,SL
DOODUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0116515337423313,SL
EDENUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0124662611806796,SL
ENAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0146254295532646,SL
FILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0156233807266983,SL
FIOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.01974,SL
GMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0165428571428572,SL
GMXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.01720871459695,SL
GTCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.01344,SL
GUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-0.7594603489123404,TIME
HEIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.017676611418048,SL
HMSTRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0174526315789474,SL
HOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0182126126126123,SL
HYPERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0146322580645162,SL
IDOLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0101024899598392,SL
KAIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0153976782752905,SL
KGENUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.020534610997034,SL
KOMAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0227017964071856,SL
LQTYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.028753846153846,SL
LUNA2USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0171050237969328,SL
MAVIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0146232161874336,SL
MERLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0084698803418803,SL
METUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.016615015015015,SL
MINAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014341755888651,SL
MORPHOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0121792284866469,SL
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0178081996434938,SL
NIGHTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0150749306197966,SL
NMRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.016595943277688,SL
NOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0149176140350875,SL
NTRNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0157882352941177,SL
OLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0168788732394367,SL
OXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0178936211972522,SL
PEOPLEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0152397408207343,SL
PHAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0166100057504313,SL
PLUMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014817120622568,SL
POLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014081053642475,SL
RAREUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0165840853158328,SL
SPXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0117078085642317,SL
SXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.015342857142857,SL
TNSRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0172595497458243,SL
TRBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0164170276325617,SL
TRUMPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,2.980083073727934,TP
TSTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0167914241960183,SL
USELESSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0092530676455165,SL
USUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,2.986040975609756,TP
VICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.019226058631922,SL
WALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014888041594454,SL
WCTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014156172695449,SL
WLFIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.014621856639248,SL
YBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0144114695340505,SL
YFIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.0214468085106383,SL
ZRXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-02-05 20:00:00+00:00,2026-02-06 00:00:00+00:00,-1.015081188118812,SL
1000000MOGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0298037894736842,SL
1INCHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.045067942583732,SL
AAVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.1561059538274628,TIME
ADAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0458271604938272,SL
AERGOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,2.937219047619048,TP
ANKRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.2008591439688653,TIME
ARIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0193744075829383,SL
ARKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0374788990825687,SL
ASRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0334646525679758,SL
AUCTIONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.825238834951457,TIME
AUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.031033422154549,SL
BARDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.6172781176470578,TIME
BEAMXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.032850704225352,SL
BERAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.93119661256175,TIME
BIGTIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.0315301265822784,TIME
BLESSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0205669467787115,SL
BREVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.5722181818181841,TIME
BSVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.1108339726027431,TIME
BULLAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0197940787182167,SL
CAKEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.7251887096774172,TIME
CARVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0328776371308015,SL
CELOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.032884039087948,SL
CYBERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0355831640058055,SL
EGLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.3216731861198735,TIME
ENSOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.1839880695940313,TIME
ETHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0500966102843206,SL
EVAAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,1.531717605004469,TIME
FLUIDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.2899555555555564,TIME
GRIFFAINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0255416513761468,SL
HBARUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0563196114146938,SL
HEIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.480715215577192,TIME
HFTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.5596908704883224,TIME
HOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0348551724137929,SL
IDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0271099000908266,SL
IOSTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0409837037037035,SL
IOTXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0291052631578947,SL
IPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.4998464828362428,TIME
KATUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.4628154385964919,TIME
LINEAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.0294012466607301,TIME
LQTYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.4068070011668598,TIME
LTCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.063725,SL
MANAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.042425806451613,SL
MEMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.0584789699570819,TIME
MEWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.5865099705014737,TIME
MOCAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.03078672985782,SL
MTLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.045992203898051,SL
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0358964028776978,SL
NFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.1071163963963955,TIME
NOMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,1.6950345762711816,TIME
ONEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.2255688715953294,TIME
ONGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.3436065395095362,TIME
PAXGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.1136914921739127,SL
PIPPINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,1.619612903225809,TIME
POWRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,0.2203345454545497,TIME
PUNDIXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.03877375328084,SL
QTUMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0368558139534882,SL
RPLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-0.0076237093690218,TIME
SCRTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0303647977288857,SL
SFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-05-28 00:00:00+00:00,2026-05-28 04:00:00+00:00,-1.0417974468085107,SL
